ec5_uuid,ec5_parent_uuid,created_at,uploaded_at,title,Stem_number,Stem_distance,Angle_to_base,Angle_to_canopy,Stem_girth
dee670b3-4f51-471d-b78e-c8bad81bc4ec,2823b8ce-5616-45a3-82c1-68e8b3535f98,2025-10-06T12:51:17.000Z,2025-10-06T14:07:29.000Z,1,1,10,5,62,51
1ef3ae99-d945-4405-ba57-5d34c86143f4,cc29f1f3-aebc-4e1c-acb6-90a1faa9a4b2,2025-10-06T12:45:29.000Z,2025-10-06T14:07:22.000Z,2,2,10,4,69,74
c45e94c3-71fb-412d-9b71-f13138c7a356,cc29f1f3-aebc-4e1c-acb6-90a1faa9a4b2,2025-10-06T12:45:00.000Z,2025-10-06T14:07:20.000Z,1,1,10,4,67,59
c7709dd6-d5f9-4296-a5e4-8eb7a891a18d,1dcb521b-15e4-45cd-b693-a345d52ad493,2025-10-06T12:42:39.000Z,2025-10-06T14:07:16.000Z,1,1,10,3,71,153
6e2f1fda-0849-4432-9971-d0a9d1e781b0,8125d4da-054a-4619-b810-3d2f8fc07dae,2025-10-06T12:38:53.000Z,2025-10-06T14:07:11.000Z,1,1,10,10,65,230
107dad8a-e126-4feb-a964-2919b0a8c76c,c2918981-6928-4e48-b321-7cf695e379c8,2025-10-06T12:33:26.000Z,2025-10-06T14:07:07.000Z,1,1,10,6,69,130
e9ba3e4e-8b02-4865-8e83-f8f17621115a,25425f74-2eb2-440c-bc97-3026d775313a,2025-10-06T12:23:52.000Z,2025-10-06T14:06:59.000Z,1,1,10,3,69,139
6e99b4e5-7990-46e5-87a8-4aed9aeb16ac,6f037f3d-abb2-4525-9318-926453f30721,2025-10-06T12:18:10.000Z,2025-10-06T14:06:54.000Z,1,1,10,5,17,30
811e876f-d95b-4cd8-89c7-3c26551ce4be,daf52678-8a23-4e8a-8668-55497d23f3e9,2025-10-06T12:01:54.000Z,2025-10-06T14:06:50.000Z,1,1,100,15,70,202
7ebea543-a171-47e0-a2f2-62b257b71d2f,746cc2bd-27db-49d6-9c8e-6244e50dd040,2025-10-06T12:11:23.000Z,2025-10-06T14:06:45.000Z,1,1,10,5,61,95
2a898ba7-18d2-4efd-bcff-b85222f3d455,c6984274-d76c-4456-af64-8fe48bdc7169,2025-10-06T14:04:57.000Z,2025-10-06T14:05:29.000Z,1,1,11.5,12,52,100
b660bc45-7aac-4eea-be98-5573219fd3fb,5c7292d1-cad5-45b7-878b-65dcdfdbdb2a,2025-10-06T13:59:25.000Z,2025-10-06T14:05:25.000Z,1,1,8,14,50,56
a13c258a-08dc-4426-bd88-1beea54c2bc9,8e3b7f42-be86-4fe4-9310-bb6cd45ee2bd,2025-10-06T13:55:49.000Z,2025-10-06T14:05:21.000Z,1,1,12.5,4,64,118
88863f84-45fb-43d3-9b1f-4a3403455503,0252e41f-3418-473c-b222-3aed37901820,2025-10-06T13:52:22.000Z,2025-10-06T14:05:17.000Z,1,1,15,3,49,98
8085258c-8445-4ca3-8fb8-38842d339cfe,d5b4e396-f615-4909-859e-d9ac5be95c56,2025-10-06T12:34:50.000Z,2025-10-06T15:13:30.000Z,1,1,15.1,8,43,350
09ee9972-45db-407f-b777-da994a7840c0,93716472-f3a2-416d-aa65-64a52a757e5b,2025-10-06T12:29:15.000Z,2025-10-06T14:04:50.000Z,1,1,14.5,14,45,320
206e25fd-6059-4171-8631-f9481f2c1829,775fcf45-86ab-4b6f-8898-ddaae3693c6d,2025-10-06T12:23:11.000Z,2025-10-06T14:04:46.000Z,1,1,11.95,5,61,150
8994b70c-558e-4d35-8ed0-0bdbd27eb343,58a97652-cdbc-4e3c-8a6a-c47792e99fe9,2025-10-06T12:14:06.000Z,2025-10-06T14:04:42.000Z,1,1,12.7,6,44,160
a1b5a4c8-7bbf-429b-a946-be41188607f7,c52c0ee5-e333-4be6-9445-7908c5a354c2,2025-10-06T13:38:40.000Z,2025-10-06T13:39:57.000Z,1,1,14,12,50,180
c931cfb0-9516-4b0c-b0bd-1a26691aee6f,332f7ee8-8d04-4e50-82df-ff2fd17d99d9,2025-10-06T13:35:14.000Z,2025-10-06T13:39:53.000Z,1,1,14.5,13,45,84
6a70a268-0d49-4fc3-b945-5d43845a80a7,b8b95b6e-9b8f-4ef6-9f01-777fbf6e4cbe,2025-10-06T13:29:52.000Z,2025-10-06T13:39:48.000Z,1,1,12,1,65,174
f1114ab9-20a0-4706-ae8a-106a96c96727,c4c7a020-8c28-4428-955a-c5575d8f7dfe,2025-10-06T13:26:12.000Z,2025-10-06T13:39:44.000Z,1,1,6.2,3,52,87
9196d8f1-cb74-4ff8-9419-ca6b0f9b6d85,0ab8fb67-7ef6-47f3-8dd7-73213dad2713,2025-10-06T13:17:26.000Z,2025-10-06T13:18:06.000Z,1,1,10,8,54,96
67809879-d4bc-49f4-8a0a-47850faa09f7,3e114368-e54c-4a56-800a-4523a470549e,2025-10-06T13:14:53.000Z,2025-10-06T13:18:01.000Z,1,1,11,6,62,110
6e805529-97ed-4489-a6c7-dc8e6fa88f8d,2e679083-ff3f-4ffe-92db-6e72a1b04f3c,2025-10-06T13:10:50.000Z,2025-10-06T13:17:57.000Z,2,2,4.3,6,48,39
71dcfb79-569e-4e78-b14e-ab3d3550397a,2e679083-ff3f-4ffe-92db-6e72a1b04f3c,2025-10-06T13:09:33.000Z,2025-10-06T13:17:55.000Z,1,1,12,6,48,110
a9942a9b-4a52-4486-8f33-a04c755a03c0,f1cb67cd-1d3c-44d7-a1c5-c4f545fade98,2025-10-06T12:56:56.000Z,2025-10-06T13:17:51.000Z,2,2,12,6,58,175
8300bec7-2b13-43b6-8fff-84e33539af7d,f1cb67cd-1d3c-44d7-a1c5-c4f545fade98,2025-10-06T12:55:21.000Z,2025-10-06T13:17:49.000Z,1,1,12,6,58,148
c5cc5d91-38d1-4d9c-a224-cd7a04c255b3,c71b8463-244c-4eb8-837d-5348f0e57281,2025-10-06T12:46:34.000Z,2025-10-06T12:54:20.000Z,1,1,10,13,31,30
deca24af-42a1-440d-aec8-76102892cef2,b63c29ba-c700-41af-9964-84792798ce90,2025-09-19T10:55:09.000Z,2025-09-19T10:56:13.000Z,1,1,32,25,1,52
56305342-1038-4bae-a17f-6aed9cd201d5,77dd0393-c534-4b4c-bb08-3ad61c7b43d1,2025-09-19T10:53:38.000Z,2025-09-19T10:56:09.000Z,2,2,20,12,3,68
b9fdaca6-773b-46bb-9e9c-8517c3e68269,77dd0393-c534-4b4c-bb08-3ad61c7b43d1,2025-09-19T10:52:28.000Z,2025-09-19T10:56:07.000Z,1,1,20,5,30,35
88622903-8a77-4b11-a406-b170bc6c3869,171f3386-e9a0-4470-b21b-ce58edd81b11,2024-10-09T14:21:39.000Z,2024-10-11T09:15:37.000Z,1,1,10,8,66,333
2e8a669b-6fb8-4dd4-9b95-a5f6c44ae32a,172cd8ce-858d-43e2-9e3f-7b8cbb3c6401,2024-10-09T14:17:57.000Z,2024-10-11T09:15:34.000Z,1,1,17,15,51,132
f844d02e-4a69-42b7-957f-80737472a02d,52d13cca-096e-4071-8527-251ca20ccac7,2024-10-09T14:26:30.000Z,2024-10-11T09:15:31.000Z,1,1,10,8,41,82
bcd83603-3143-4f37-b416-643711af954a,443bd95f-f9da-4b32-adb8-743e6977ce2f,2024-10-09T14:24:01.000Z,2024-10-11T09:15:28.000Z,1,1,12.19,9,67,153
3c889e5f-88fb-462d-8c54-94bd8811aea4,a32fe0f7-e207-4773-9e92-a4eaccaccb60,2024-10-09T14:32:26.000Z,2024-10-11T09:15:23.000Z,1,1,10,8,66,333
27aaec78-2818-4d16-ad80-25947d30b9b5,d70599dc-cd1e-4158-9338-9763497b4e15,2024-10-09T14:10:14.000Z,2024-10-11T09:15:20.000Z,1,1,14.5,9,66,651
5ef2d4b5-f339-4fdc-877d-d21b84b6bc9c,751e2b46-a3f8-426d-83e3-cf5bb20edba7,2024-10-07T15:55:07.000Z,2024-10-11T09:15:17.000Z,1,1,10,8,41,82
714c329a-5bbc-4c9b-a7ff-f8689f9d7bfa,3811b920-5d1a-43c7-b46b-48324680af2e,2024-10-07T15:48:14.000Z,2024-10-11T09:15:14.000Z,1,1,12.19,9,67,153
bdbe9418-ffad-43d6-825f-e7580fa84a2f,9b667a0b-7704-4124-ba0c-a4711dbc6ff3,2024-10-09T14:06:14.000Z,2024-10-11T09:15:08.000Z,1,1,10,5,78,148
a84569da-40b7-4bd2-9e9e-6ebc909c54a0,3251e362-bc5d-40b9-9e5b-8cb8da915af7,2024-10-09T14:04:14.000Z,2024-10-11T09:15:05.000Z,1,1,16.53,12,66,162
d00fffe6-a94e-4c7f-b0d3-66e787679535,b9c1191d-9ba5-4493-bfb2-3c22a118460c,2024-10-07T15:42:43.000Z,2024-10-11T09:15:02.000Z,1,1,14.5,9,66,351
9e62c412-08b0-4e4d-be28-8d1978cc3a4a,1034e781-e8fe-4be6-9384-afbdba833014,2024-10-09T14:20:24.000Z,2024-10-11T09:14:59.000Z,1,1,10,8,66,333
a7cf531c-ca7a-4892-a1ff-418fbe4282a3,f7c299ab-e4f0-4211-91f9-7f90d13ab8f2,2024-10-09T14:02:34.000Z,2024-10-11T09:14:54.000Z,1,1,10,5,78,148
58310fe8-dbc7-4091-b846-4a2f9c92b7db,0dfc5877-7fed-44ee-83f5-36701e41e13b,2024-10-09T13:59:09.000Z,2024-10-11T09:14:51.000Z,2,2,10,3,70,73
06d54250-5afd-4204-b80b-dfa1d21842f8,0dfc5877-7fed-44ee-83f5-36701e41e13b,2024-10-09T13:58:52.000Z,2024-10-11T09:14:50.000Z,1,1,10,3,68,37
c096ebb0-81f0-4c88-9e77-3fdfe61e66ea,ca4c4326-b345-40d9-8c65-9be6bef669ee,2024-10-07T15:30:27.000Z,2024-10-11T09:14:47.000Z,2,2,10,8,62,84
7378f5c4-d8eb-4597-a481-1a4ce73d5995,cce5e3a2-17ec-4434-abf5-c81f8ab75566,2024-10-07T15:23:12.000Z,2024-10-11T09:14:44.000Z,1,1,10,8,66,333
d553d4cc-e2bd-473d-acbb-8e60b3f7bc0f,5ba347a6-e9dc-4e6e-be37-f5028602186b,2024-10-09T13:56:22.000Z,2024-10-11T09:14:39.000Z,1,1,10,7,67,112
c4949fb1-7d53-4865-83b4-d5d824a5b3bb,ef4b128a-acf0-4d1c-a9d7-0eb40cfd5c9c,2024-10-09T13:53:47.000Z,2024-10-11T09:14:36.000Z,1,1,10,8,59,71
31dd9911-1f73-4064-87d8-bdccc2662afb,ae1b5219-0a5f-40dc-a296-c6b189833413,2024-10-07T15:13:43.000Z,2024-10-11T09:14:33.000Z,1,1,10,4,61,88
ea76e072-9639-469a-a990-9c644d9b00e1,d4abf9d8-a94b-4e8f-939b-7e2be2243852,2024-10-07T15:09:32.000Z,2024-10-11T09:14:30.000Z,1,1,10,7,58,80
0b963328-53e1-4ea5-ba3d-92d761d3f5b8,fe77e69d-3c0d-484d-951d-5efc48991a12,2024-10-09T13:51:35.000Z,2024-10-11T09:14:25.000Z,1,1,10,8,47,68
0bd30644-71f4-469d-954a-30ebdd49d9e8,6c58fe6c-c902-41f8-9bfc-da9843aba9cf,2024-10-09T13:50:20.000Z,2024-10-11T09:14:22.000Z,1,1,1.64,6,68,164
70152f6f-0c10-4b8b-8445-af4a71b13675,898f4bef-958d-43ca-9b83-5a306bc7c315,2024-10-07T14:09:47.000Z,2024-10-11T09:14:19.000Z,1,1,10,5,46,93
eb6cbb27-3629-46f2-9d3f-2c671cd66c07,2c364341-5da6-4ff8-9c92-f6df01cd67b4,2024-10-07T14:04:23.000Z,2024-10-11T09:14:16.000Z,eb6cbb27-3629-46f2-9d3f-2c671cd66c07,,10,6,42,48
b731635c-8d01-4032-8566-3a2c3447b71f,5048d4e4-b855-41cc-9251-707ae648664b,2024-10-09T13:47:18.000Z,2024-10-11T09:14:11.000Z,1,1,10,9,27,31
4010a5c4-e266-4c8a-b6e8-e549358b4189,47048985-0cfc-4bcd-aae2-53be345953c0,2024-10-09T13:46:05.000Z,2024-10-11T09:14:08.000Z,2,2,10,5,33,30
3002620f-4449-4acb-9d18-8b7f2c9468a5,47048985-0cfc-4bcd-aae2-53be345953c0,2024-10-09T13:45:49.000Z,2024-10-11T09:14:06.000Z,1,1,10,5,37,37
b27a13b9-5527-4a58-a1b9-42cabfb6e5e1,e10adbb3-eb39-453e-be1c-5b68ab165e77,2024-10-09T13:43:09.000Z,2024-10-11T09:14:03.000Z,2,2,10,9,39,70
631b16af-4177-4ddf-ab37-9f66455371e3,e10adbb3-eb39-453e-be1c-5b68ab165e77,2024-10-09T13:42:49.000Z,2024-10-11T09:14:01.000Z,1,1,10,9,9,35
f3c3c14e-1a6a-4b3f-9a41-41b7ec23ec93,521f4034-9a15-43e9-8ff3-317fb68febc4,2024-10-09T13:32:46.000Z,2024-10-11T09:13:54.000Z,2,2,10,7,24,32
39606ecf-3cd4-4880-ba6a-130ce50ed644,521f4034-9a15-43e9-8ff3-317fb68febc4,2024-10-09T13:32:19.000Z,2024-10-11T09:13:53.000Z,1,1,10,7,45,44
e40e2f2b-c5a6-4b00-8216-b22e4eac60b2,b69d49a6-3693-409f-920d-299aaff6ffc9,2024-10-08T09:51:54.000Z,2024-10-11T09:13:50.000Z,1,1,10,8,80,369
b3f8700c-e027-4880-83de-528d0b96abe6,cb7b41c0-364b-4d3b-84ca-3563d62e8b09,2024-10-07T13:46:21.000Z,2024-10-11T09:13:47.000Z,1,1,10,6,46,125
3d0ee0a1-0c99-441d-897f-fcdf201a7075,4277599d-074b-4085-9bfa-36203dc5e6f6,2024-10-09T13:29:54.000Z,2024-10-11T09:13:44.000Z,1,1,10,6,73,216
458e46f8-b8bf-4df2-a76e-bb5519f64346,080c9964-e45f-4b65-a90d-0d2d2dd4e135,2024-10-09T13:24:15.000Z,2024-10-11T09:13:39.000Z,1,1,10,6,73,216
ec691919-edac-4b0f-8ca2-53f90214d4a6,dc103d6d-2641-4282-805c-ba872cfee671,2024-10-09T13:22:57.000Z,2024-10-11T09:13:36.000Z,2,2,10,7,24,32
30a6fdaa-ad73-462b-9c21-2b440f2d8cd8,dc103d6d-2641-4282-805c-ba872cfee671,2024-10-09T13:22:29.000Z,2024-10-11T09:13:35.000Z,1,1,10,7,45,44
abf3da79-2752-4224-8f5e-09f5447e17cb,210d810c-c52b-4553-acd5-b9cde01a52e8,2024-10-07T13:32:23.000Z,2024-10-11T09:13:32.000Z,1,1,10,4,89,362
4cd351fc-5eef-4664-9795-f0e8e444afa6,50908b27-c10e-4bfc-aa63-5311b2c77585,2024-10-07T13:23:50.000Z,2024-10-11T09:13:29.000Z,1,1,10,7,58,65
313bacf3-ce36-4e04-9aa4-4331fd7d858c,03bfcf20-7744-4c94-a24c-798228ff43f0,2024-10-07T13:08:04.000Z,2024-10-11T09:13:24.000Z,1,1,10,9,48,60
ee2d96a8-8374-4419-8997-a4a947fbd418,24c27615-4756-4233-86f6-8091482e1e7e,2024-10-07T13:02:53.000Z,2024-10-11T09:13:21.000Z,2,2,10,5,33,30
a43dab28-e242-4a63-bcb3-a2f256a110b3,24c27615-4756-4233-86f6-8091482e1e7e,2024-10-07T13:00:31.000Z,2024-10-11T09:13:19.000Z,1,1,10,5,37,37
7fe218f0-ad9d-4c7f-8214-e20cddc44c95,0914182e-747d-4038-b8c8-35fe79722cb7,2024-10-07T12:55:44.000Z,2024-10-11T09:13:16.000Z,1,1,10,9,9,35
5060b9c6-c20c-4db6-a3f4-720bee75bfe9,0914182e-747d-4038-b8c8-35fe79722cb7,2024-10-07T12:53:38.000Z,2024-10-11T09:13:15.000Z,2,2,10,9,39,70
f5135151-1be4-440f-afef-d379aa31fde2,18cbaed8-f60e-4941-b568-f6db4407c092,2024-10-07T12:45:32.000Z,2024-10-11T09:13:12.000Z,1,1,10,6,71,140
2c1eb960-4277-43c4-b2b0-1aab8591c830,15132dc7-07ca-4746-9feb-481b1a0fe425,2024-10-09T19:17:41.000Z,2024-10-09T19:18:00.000Z,2,2,19.5,,33,38
c8fc6292-614d-48db-9c3e-118eb58dd96b,15132dc7-07ca-4746-9feb-481b1a0fe425,2024-10-09T19:17:25.000Z,2024-10-09T19:17:59.000Z,1,1,19.5,,43,51
55f37b68-0667-4ad9-9890-05745aa503c2,8467b252-c33c-4ee8-8232-fff4836ee177,2024-10-09T19:17:01.000Z,2024-10-09T19:17:56.000Z,3,3,12.1,,40,39
6cabd695-7471-4a44-9bd1-ce06194df9ac,8467b252-c33c-4ee8-8232-fff4836ee177,2024-10-09T19:16:41.000Z,2024-10-09T19:17:54.000Z,2,2,12.1,,41,59
2af23ffc-7f8d-4e8b-83b9-0cc47a591f4b,8467b252-c33c-4ee8-8232-fff4836ee177,2024-10-09T19:16:26.000Z,2024-10-09T19:17:53.000Z,1,1,12.1,,42,76
e57880c6-7617-4f85-9b95-52400ea0108e,74a56677-47c8-43d5-b295-9e3b86ff29cd,2024-10-09T19:16:03.000Z,2024-10-09T19:17:50.000Z,1,1,16.1,,47,103
f73daa44-f767-4262-94c8-10aba5a19f66,0ab082d0-a4e2-4c27-8851-16e84c21126a,2024-10-09T19:15:27.000Z,2024-10-09T19:15:38.000Z,2,2,15,,35,59
23a9750d-2c08-4d37-8fdb-9003184f8a34,0ab082d0-a4e2-4c27-8851-16e84c21126a,2024-10-09T19:15:09.000Z,2024-10-09T19:15:36.000Z,1,1,15,,54,106
45de8de0-6adc-496b-80fa-7f9a5d788c78,d531fb7e-7038-4767-ab7a-5e57f4ce952e,2024-10-07T16:41:49.000Z,2024-10-09T10:22:28.000Z,1,1,10,9,65,68
80871331-f68c-44de-9c2d-df21c3e0c5ad,b6b8e11a-f0be-450b-9698-2830167d1808,2024-10-07T16:41:17.000Z,2024-10-09T10:22:25.000Z,1,1,10,9,65,68
812613ef-bd15-4493-a276-352469601673,9f28c328-2d38-440f-9afd-00d22d971688,2024-10-07T16:56:54.000Z,2024-10-09T10:22:22.000Z,1,1,10,8,50,34
6866a032-c23e-4c5e-906f-95fa58fecb8f,582def09-4f6a-449f-b829-cc1530b4ea52,2024-10-07T16:40:33.000Z,2024-10-09T10:22:22.000Z,1,1,10,9,62,71
fccdba0d-18ad-487b-a423-88101898744d,492a1958-d6ad-457c-9ccf-601a41522776,2024-10-07T16:56:34.000Z,2024-10-09T10:22:19.000Z,1,1,10,9,62,108
8ee8e637-2488-4e54-a443-b2698d7eeb02,749af88a-f127-4ddd-8ca2-eed790fe6a55,2024-10-07T16:38:46.000Z,2024-10-09T10:22:19.000Z,1,1,10,9,60,53
4bff8781-17d3-4148-a19e-a179d2515f24,0da3af8e-f555-4333-961d-cc29d484d85d,2024-10-07T16:56:03.000Z,2024-10-09T10:22:16.000Z,2,2,10,9,72,94
c767d240-b9c8-43b0-a940-b6189207f3bf,4c1e9685-6c54-41aa-8f57-29d7ee1b484f,2024-10-07T16:55:43.000Z,2024-10-09T10:22:14.000Z,1,1,10,10,45,36
5dbca237-7748-4799-895c-e27dc2e867c6,0da3af8e-f555-4333-961d-cc29d484d85d,2024-10-07T16:55:48.000Z,2024-10-09T10:22:14.000Z,1,1,10,9,72,130
a5a2d8aa-2649-4c8e-b79c-9ee8b2ef1946,f5683536-89ba-49fd-bbda-fddfefe30584,2024-10-07T16:54:52.000Z,2024-10-09T10:22:11.000Z,1,1,10,9,60,118
9299302f-170e-4629-863d-5a06e754139e,474c92e7-18ed-49d6-aab5-86bd5d60b20f,2024-10-07T16:55:15.000Z,2024-10-09T10:22:11.000Z,1,1,10,9,55,99
4ccab8cd-e91d-4434-acd8-4cbffda5d64b,11ed5d86-523c-4348-ba57-c3d085dcbdb6,2024-10-07T16:53:48.000Z,2024-10-09T10:22:08.000Z,1,1,10,8,63,51
21a7e80f-e524-430b-b3b5-091cdd7a2a96,73f4e967-c510-4831-859b-74443d6cc78f,2024-10-07T16:47:45.000Z,2024-10-09T10:22:06.000Z,1,1,10,9,72,88
f6ce6858-23a5-4136-a6cc-85f054628a7f,c1fb4ce5-db27-4c27-8e4f-5ed4f77a8807,2024-10-07T16:51:42.000Z,2024-10-09T10:22:05.000Z,1,1,10,9,64,76
22136995-9ed9-4f47-aa45-591467695c58,c1fb4ce5-db27-4c27-8e4f-5ed4f77a8807,2024-10-07T16:52:17.000Z,2024-10-09T10:22:04.000Z,2,2,10,9,64,89
f7ffccfb-0e43-4b4f-8978-ab5473eede67,db4220bc-f3f0-4e8b-9d39-f2e5323c9a40,2024-10-07T16:47:03.000Z,2024-10-09T10:22:02.000Z,1,1,10,9,69,87
6f9fca71-3eed-4ffb-9f43-794d6c427f45,335e5cdf-5706-40d8-b9e1-984cf465e607,2024-10-07T16:46:15.000Z,2024-10-09T10:21:59.000Z,1,1,10,8,60,83
6e231f4c-7b75-4c82-8d56-dfdabb40c2ed,3e0b9036-61fe-4e56-aa9b-5c0f45124184,2024-10-07T16:45:33.000Z,2024-10-09T10:21:55.000Z,1,1,10,9,54,38
e0f387fe-b811-49b0-b18f-0bc071f42a82,81e97b6b-75c6-42eb-880c-46079c29d5d5,2024-10-07T16:38:12.000Z,2024-10-09T10:21:50.000Z,1,1,10,9,56,82
b25782df-ed52-484d-af4d-d95a25737f71,3055a091-bf4c-4bde-929a-fae447f889b8,2024-10-07T16:37:31.000Z,2024-10-09T10:21:47.000Z,1,1,10,8,75,123
9402ef70-7fdd-432d-9ac2-2f28b6fcc086,d9164e9e-d942-40ef-9a85-c8067ec814a6,2024-10-07T16:36:57.000Z,2024-10-09T10:21:43.000Z,1,1,10,10,55,57
60ba8ebe-c005-4786-b23c-1579a0b73657,02fb6f65-cfdf-4005-9362-96ff96822d2f,2024-10-07T16:36:23.000Z,2024-10-09T10:21:40.000Z,1,1,10,9,60,109
7dbd95b0-5877-4a8c-ac28-eaf7c0de122f,e60217b7-56af-4a2c-be6c-675dc783ca87,2024-10-07T17:17:52.000Z,2024-10-08T15:17:32.000Z,1,1,10,,60,70
e2360139-4828-414f-aa6a-f573f66badf8,0878fa4b-9f1b-4280-bb82-89fa4ccd7ca3,2024-10-07T17:17:30.000Z,2024-10-08T15:17:30.000Z,1,1,10,,40,86
ff5f73aa-c832-42d4-b916-2256ba0e525f,9c77b859-522a-439b-b43b-ab6cd491a34a,2024-10-07T17:17:10.000Z,2024-10-08T15:17:27.000Z,1,1,11,,51,180
edd99cd8-c6d2-4131-8916-38d593d31ea9,a8bc760a-4079-4423-969d-f7d7f396bd2c,2024-10-07T16:47:32.000Z,2024-10-08T15:17:25.000Z,1,1,10.5,,13,40
7e1e295f-7352-478b-b470-12207fea8365,03d73c03-1306-4dd4-b1c2-96e9fa4e7993,2024-10-07T17:16:06.000Z,2024-10-08T15:17:22.000Z,2,2,10.5,,69,
f6ae0b20-8b8b-4e38-9880-08980f3ab316,da2276f4-7846-44fb-b607-54d3e25d143c,2024-10-07T17:15:34.000Z,2024-10-08T15:17:19.000Z,2,2,10.4,,67,
4202c8eb-b082-4901-a80e-8c9e00274a1f,f543a866-7e8d-47d8-aa01-e8736cc662fc,2024-10-07T17:15:05.000Z,2024-10-08T15:17:16.000Z,1,1,11,,15,41
b3debc9d-7b47-4e63-b539-753dfa5f74ca,a95fc048-6ca2-46df-8608-3a75585f921c,2024-10-07T17:14:41.000Z,2024-10-08T15:17:14.000Z,1,1,10,,36,43
fb3fbe86-830a-48ca-a61d-7ec94f500c47,5d9de542-9950-40eb-96b7-2bf9285bee65,2024-10-07T17:14:10.000Z,2024-10-08T15:17:11.000Z,1,1,10,,60,73
b5c342db-e056-4c1a-a72b-fa4e26b5e0d6,9cc74a45-9914-472f-b0b4-342454a2b1ae,2024-10-07T17:13:29.000Z,2024-10-08T15:17:08.000Z,1,1,10,5,73,150
00ec20f6-c8f3-49a1-b64d-8241e880ff5b,044926df-8196-4068-ba1a-54ba5f4bf605,2024-10-07T17:12:56.000Z,2024-10-08T15:17:06.000Z,1,1,10,4,78,230
d517e2e9-840f-4e8e-b2a5-eb3285c27c7a,7a27e5a2-dfba-4dab-967f-a613be22721f,2024-10-07T17:12:30.000Z,2024-10-08T15:17:03.000Z,1,1,10,,60,118
8faf2641-f775-4bdc-bbff-151475fc0cf7,e05d9cb7-2e49-49bc-92be-39b164095224,2024-10-07T17:11:59.000Z,2024-10-08T15:17:00.000Z,1,1,13.3,,48,80
a4700850-45b8-49f8-85a4-05eb86f21bc0,2519f9fc-9cd3-4c0f-9505-00fc2e7d3c25,2024-10-07T17:11:32.000Z,2024-10-08T15:16:57.000Z,1,1,11,0,45,62
2e845c8e-9140-4ef4-b172-364966b07013,7fbbb567-db13-47a1-8bb6-06edecbb6243,2024-10-07T17:10:16.000Z,2024-10-08T15:16:55.000Z,2,2,10,,68,
de3411c3-47aa-49ea-9483-981f806e84ad,b785abeb-de6a-4247-988d-5004e2c35017,2024-10-07T17:09:38.000Z,2024-10-08T15:16:52.000Z,1,1,12,2,78,283
826b9e9d-7e33-41f5-aa5f-afb7c071b691,2b87918c-932b-4df9-a598-e1515bec11fa,2024-10-07T17:09:00.000Z,2024-10-08T15:16:49.000Z,1,1,10,,69,150
e9b03372-d59d-44f0-93df-4cf185b2d304,d3123e18-d847-4167-9db1-ab7079f5bab3,2024-10-07T17:08:13.000Z,2024-10-08T15:16:46.000Z,1,1,12,2,78,283
e2533b2c-61cb-4b6f-b3e0-aa2e060796be,92c75c70-ab2c-4462-84b4-f11b6da379d8,2024-10-07T17:07:25.000Z,2024-10-08T15:16:44.000Z,1,1,11,,56,230
20481973-6968-47a0-9661-b458a4151658,6868aaad-2790-4f0d-98e4-25b66c7ecc73,2024-10-07T16:52:06.000Z,2024-10-08T15:16:42.000Z,1,1,10.8,2,45,82
608f4cf1-fcb6-4489-b548-17af46d15b11,be092269-70d9-4e6f-a76a-e230f9219db3,2024-10-08T14:52:45.000Z,2024-10-08T14:53:55.000Z,1,1,11.7,1,50,145
54053179-1223-4fc7-8b6f-6a6ce5d2b20b,ffadbd5b-b7cf-43ad-bdc8-e32b1cb520b6,2024-10-08T14:50:26.000Z,2024-10-08T14:53:52.000Z,1,1,10.5,2,60,145
93ac2878-6c15-4e8b-95bc-d062b062ff6c,99debec7-9919-443f-b772-5aa8ae828079,2024-10-08T14:46:00.000Z,2024-10-08T14:53:49.000Z,1,1,10.15,3,37,48
b5beec98-93d3-41f2-a11d-f7d85265b309,9f6fc420-af5b-4a2f-9ed9-3c3097908bb5,2024-10-08T14:42:46.000Z,2024-10-08T14:53:46.000Z,1,1,10.1,9,54,156
b884e578-7f30-43e6-a90b-16746a8fa6bf,e6eeaa61-3a41-47cf-8f0b-15f832b5c186,2024-10-08T14:48:50.000Z,2024-10-08T14:50:02.000Z,1,1,11.2,6,19,59
f9e2441b-502c-47e3-9367-18cd31e0a1df,b6f35247-46b8-4032-bf42-ebf03e4dc01d,2024-10-08T14:47:44.000Z,2024-10-08T14:49:58.000Z,2,2,10.2,7,39,104
14448e60-8ae7-4310-9cd3-35d0d9dbd0b7,b6f35247-46b8-4032-bf42-ebf03e4dc01d,2024-10-08T14:47:16.000Z,2024-10-08T14:49:56.000Z,1,1,10.2,7,39,68
60f011cb-63d0-442c-8a58-3025af3fe7d8,070db5b0-04bd-4e71-98a9-6a4b933e5932,2024-10-08T14:46:13.000Z,2024-10-08T14:49:53.000Z,1,1,10.1,7,31,61
83e38cc0-8584-11ef-b8e7-41b577328492,286a09f0-8584-11ef-8be3-bdf0141a7819,2024-10-08T14:49:26.668Z,2024-10-08T14:49:50.000Z,1,1,10.2,7,57,125
41fe63a4-c803-47bb-bc7d-b1c6d853b281,162b92e9-be83-40c8-8239-e7f89ee63281,2024-10-08T14:45:16.000Z,2024-10-08T14:49:49.000Z,1,1,10.4,2,34,43
